x_mm,y_mm,r_mm,ekin_MeV
-5.0709,8.6463,3.89094,5.44777
-0.994957,1.79576,3.89107,5.45097
3.63683,-5.13488,3.89108,5.46939
4.15859,-4.06788,3.89112,5.46863
0.722326,-5.96017,3.89124,5.47393
0.996371,-9.70095,3.89125,5.4511
-6.31654,6.47329,3.89167,5.43322
8.49534,1.32027,3.89173,5.45704
1.37227,1.79967,3.89179,5.40675
-4.5964,-5.11833,3.89182,5.45063
-0.0430125,-4.86277,3.89214,5.43591
9.08526,-1.2913,3.89217,5.48021
2.81759,5.98792,3.89237,5.43938
-9.23417,-0.864177,3.8924,5.44604
-1.42692,6.9188,3.89255,5.44437
4.42801,-5.51864,3.89258,5.47147
-6.27033,-7.68412,3.89263,5.47262
-5.25323,-4.61992,3.89279,5.45017
7.3179,-0.508211,3.89304,5.43726
-7.62783,8.2899,3.89311,5.44163
-8.97038,5.74328,3.89313,5.4112
-7.06595,-3.33129,3.89343,5.43873
-0.77321,6.02886,3.89353,5.48864
2.27295,5.15466,3.89355,5.45203
4.83553,6.54323,3.8938,5.47757
-5.5974,7.13728,3.89392,5.4536
-0.829056,7.50359,3.89401,5.4479
-5.72772,4.66231,3.89402,5.50294
-4.54114,-4.5097,3.89427,5.42814
-10.2917,1.99026,3.89434,5.42501
-4.74653,5.67558,3.8944,5.43341
-1.77322,-7.24158,3.89458,5.47274
11.3894,5.28095,3.89468,5.47321
4.73422,-4.81283,3.89482,5.4387
0.670129,5.44763,3.89483,5.47302
5.65449,6.04262,3.89489,5.40947
-8.60313,-4.55526,3.89491,5.45651
6.60501,-4.11749,3.89493,5.42772
1.14982,11.2693,3.89506,5.46391
-0.84826,1.52654,3.89562,5.44703
-4.44986,-7.59201,3.89579,5.43899
1.00605,4.57255,3.89592,5.44186
-5.58805,4.86768,3.89606,5.44406
7.12183,-2.54636,3.89607,5.48036
5.53708,-9.81785,3.89659,5.48004
2.22544,0.583066,3.89676,5.46478
-6.72126,7.7763,3.89678,5.44839
4.73061,-7.17811,3.89708,5.47798
-0.0502025,-1.26244,3.89783,5.49183
-0.494218,3.28194,3.89802,5.49701
3.47552,-6.26859,3.89807,5.51128
-7.13254,-3.87615,3.89816,5.46682
7.28176,-3.83252,3.89822,5.43496
5.31988,9.50857,3.89834,5.46458
-9.00633,0.753184,3.89845,5.49321
-7.47058,-7.12113,3.8985,5.48042
-3.06086,-7.68406,3.89853,5.42002
2.08885,9.25615,3.89861,5.47316
5.74487,0.963738,3.89861,5.44933
-3.69036,6.59878,3.89873,5.47186
-0.583609,-8.98805,3.89874,5.46831
2.61878,1.35313,3.89884,5.46874
2.35471,-3.13217,3.899,5.45383
4.95316,-7.41563,3.89904,5.45687
3.33019,-8.87577,3.89915,5.47757
-7.98193,-4.26384,3.89918,5.46537
8.02651,-2.67432,3.89932,5.44409
4.41836,-2.35673,3.89935,5.48322
-0.198373,-0.361995,3.89938,5.47432
-3.67207,-5.85414,3.89942,5.46018
-2.45232,-5.0205,3.89961,5.42275
5.40939,-2.64482,3.89967,5.44355
4.94221,-5.43187,3.89974,5.43658
4.35671,1.91244,3.90015,5.47241
-3.21608,5.93876,3.90017,5.46222
7.44356,-4.55594,3.90032,5.43603
0.437149,-11.8353,3.90049,5.46737
1.98134,-2.34727,3.90051,5.43699
-4.98936,-0.548118,3.90083,5.43857
0.889537,10.7952,3.901,5.46525
-5.83461,1.99634,3.90175,5.44275
0.533519,2.25155,3.90182,5.48325
-9.80009,4.91744,3.90186,5.49433
-2.23771,0.0979881,3.90202,5.44416
4.0234,-4.66114,3.9022,5.48046
-5.60551,-11.2485,3.90252,5.4108
1.75233,-7.77705,3.9026,5.41931
-10.9655,-0.578697,3.90267,5.47383
3.97644,-1.43239,3.90274,5.43202
-2.59941,-6.12636,3.90281,5.43365
-8.1218,6.24726,3.90284,5.44883
7.21127,3.53905,3.90307,5.46685
3.12935,-2.0024,3.9032,5.46163
4.46979,9.3405,3.9035,5.41134
-2.18304,0.506437,3.90359,5.45137
-3.17987,-8.01054,3.90364,5.44609
-4.90764,-6.58366,3.90394,5.45333
7.47213,-2.79471,3.90412,5.42332
-8.44128,-6.51083,3.90429,5.47376
3.96714,2.98516,3.90436,5.45577
5.49694,13.7249,3.90453,5.47148
-10.9275,4.9317,3.90454,5.48652
8.11161,-3.27469,3.90454,5.4784
-1.62886,-8.61583,3.90479,5.48907
-5.2657,6.30769,3.90481,5.42506
-3.87043,-15.9278,3.90494,5.44397
8.89861,3.51883,3.9051,5.47951
-3.65575,8.41065,3.9054,5.4191
-9.5598,4.23692,3.90546,5.44833
2.89015,5.16747,3.90621,5.48308
6.14517,-4.17103,3.90642,5.46535
3.2819,-8.47113,3.90663,5.39489
-9.39909,-0.239135,3.90666,5.48928
-10.1133,-0.946565,3.90716,5.46066
9.33663,-5.36178,3.90729,5.45009
-1.03659,-9.4299,3.90737,5.45492
1.83573,4.34148,3.90749,5.46878
-7.31097,0.508042,3.90764,5.51128
-3.25599,8.15364,3.90771,5.41549
7.83737,-6.78919,3.90789,5.44586
-7.39167,-8.88821,3.90801,5.43435
4.84552,-8.02873,3.90811,5.47334
-1.25801,-4.47999,3.90815,5.42249
-33.6938,5.5528,3.90819,5.48763
-5.45442,9.16712,3.90821,5.45555
3.61001,-0.468423,3.9083,5.41656
-3.4706,-10.3154,3.90836,5.46795
-2.04726,-5.46732,3.90843,5.45521
5.59735,-2.28575,3.9086,5.45638
-3.31461,-4.47172,3.90877,5.47577
2.49106,7.16855,3.90884,5.4524
-3.50426,-5.13065,3.90911,5.48285
2.81016,-8.17323,3.90925,5.44507
1.44503,-1.53994,3.90926,5.50628
-4.05087,10.1336,3.90929,5.44504
-3.26388,5.6198,3.9095,5.46109
-2.1583,8.0448,3.90987,5.44022
-6.97509,-6.22848,3.91014,5.44001
-8.22671,-1.8825,3.91024,5.48694
3.99193,7.43345,3.9103,5.45578
0.471094,6.77423,3.91033,5.42212
-5.55012,1.1445,3.91044,5.45317
-6.68102,-2.79811,3.91081,5.47424
-0.170956,-7.62808,3.91125,5.45949
-9.24145,4.083,3.9113,5.45438
0.480033,-2.82015,3.91149,5.45398
-6.70355,2.14533,3.91157,5.45537
-10.9565,-6.82211,3.91173,5.49918
1.59413,-6.57567,3.91201,5.43899
-0.186,11.0999,3.91203,5.44156
-2.36525,-0.227649,3.9123,5.44595
2.77165,0.727839,3.91239,5.47112
6.15028,3.49513,3.91241,5.4789
-1.10719,-7.35662,3.91242,5.43417
6.30386,-2.12938,3.91249,5.48401
1.30122,2.17821,3.91254,5.4669
6.82089,2.03235,3.91258,5.41243
-0.927324,-6.87846,3.91294,5.48311
-11.2871,-7.06981,3.91329,5.46179
-5.482,6.45271,3.91332,5.43143
-0.818324,0.431673,3.91376,5.4737
1.78011,0.118838,3.9138,5.46449
-7.99078,-3.24503,3.91381,5.43323
-8.63954,7.83694,3.91412,5.42283
5.18911,-5.15547,3.91441,5.43408
8.01482,1.74542,3.91475,5.4271
0.493852,-8.61522,3.91492,5.4918
3.50879,1.99921,3.91499,5.45728
3.574,-5.33029,3.91501,5.44907
0.670524,1.328,3.91514,5.44458
-5.82861,2.73373,3.91533,5.45691
1.96083,-3.16082,3.91542,5.4543
0.982473,4.20826,3.91552,5.44622
5.26822,6.58335,3.91591,5.48425
5.69298,-3.45604,3.91618,5.44893
1.87077,-5.47251,3.91623,5.50497
-5.57274,-4.15257,3.91699,5.44627
-10.979,-5.60549,3.91701,5.47418
4.82925,-7.88118,3.91703,5.43486
-8.71101,-8.98002,3.91723,5.44136
8.82421,11.1992,3.91727,5.43424
-2.9738,7.82772,3.91727,5.43908
1.56814,0.384362,3.91738,5.46144
9.91362,5.14093,3.9174,5.44051
6.70514,1.49307,3.91746,5.44025
1.95095,-0.741507,3.9175,5.47021
-6.00596,-6.5931,3.91773,5.45745
3.86511,7.45215,3.91774,5.43241
4.18828,2.15621,3.91819,5.45151
9.64554,3.15508,3.91837,5.4759
0.451812,-6.49549,3.91848,5.44106
-6.98294,1.48529,3.91856,5.50991
-4.81309,7.36591,3.91882,5.45814
-1.69167,6.30474,3.91889,5.49779
-1.18844,8.69806,3.91891,5.39267
2.81805,5.88787,3.91904,5.42178
8.36472,-6.25425,3.91918,5.4262
1.69024,-3.98928,3.91928,5.45052
-0.958366,2.51185,3.91932,5.45154
-3.60357,-3.51647,3.91967,5.43706
6.26849,-3.24529,3.91986,5.42717
0.62128,-7.46339,3.91987,5.42881
-4.12145,-1.18687,3.92001,5.42244
-1.18117,-5.28805,3.92008,5.45314
-9.01875,-6.91321,3.92011,5.42877
-0.197822,-2.96636,3.92018,5.45505
-10.0975,-1.85654,3.92019,5.48037
8.46824,-3.74415,3.92072,5.46735
-6.81661,-7.03235,3.92088,5.45964
-3.27394,11.174,3.92091,5.46412
2.00217,0.182417,3.92096,5.41674
2.97898,12.4978,3.92107,5.46478
12.3496,-1.03085,3.92111,5.42295
-3.98474,1.82607,3.92116,5.42112
5.06243,-7.92787,3.92135,5.43581
12.0542,-2.78306,3.9215,5.43641
1.80237,1.99482,3.92162,5.46018
4.85892,6.10391,3.92173,5.45427
2.7691,-11.227,3.92179,5.4515
-5.5999,2.29161,3.92191,5.46853
8.66214,6.32667,3.92195,5.44615
7.6386,4.74938,3.92198,5.48285
-3.71697,-0.912041,3.92204,5.45415
1.12926,5.17041,3.92218,5.41269
-3.62832,1.82931,3.92221,5.44428
11.8118,-8.3619,3.92246,5.40774
8.88863,-8.52248,3.92266,5.41184
-2.02658,0.810683,3.92276,5.44377
-2.67856,-0.644373,3.923,5.45245
-0.509501,-2.1321,3.92308,5.46003
-7.18199,5.45389,3.92312,5.47437
-1.20665,12.2786,3.92358,5.46942
-0.935782,-10.9846,3.92365,5.43929
9.48941,-1.28814,3.92383,5.48011
-6.01881,-0.176383,3.92386,5.42807
-6.61498,5.83236,3.9242,5.44885
-8.27284,0.0239449,3.92422,5.4431
-3.9543,-5.24617,3.92438,5.43877
4.10986,3.36194,3.92439,5.4515
4.57928,5.13709,3.92456,5.44943
9.35439,3.83132,3.9246,5.45088
-7.50943,5.98735,3.92465,5.43683
-8.59951,-1.77486,3.9247,5.4659
1.9747,-9.49199,3.9247,5.47653
2.70238,8.08286,3.92471,5.46028
4.90109,-7.90412,3.92481,5.51265
-1.08846,5.44832,3.92493,5.43681
2.05856,5.1136,3.92526,5.4935
-5.31075,4.19982,3.92545,5.51933
1.57165,0.652331,3.92563,5.44155
-5.90671,-5.877,3.92563,5.45361
0.423694,-9.15667,3.92573,5.45551
-8.17919,-1.32385,3.92578,5.4807
3.28133,-6.51334,3.92594,5.45648
-2.35564,-5.30048,3.92619,5.4569
-6.56981,-4.36767,3.92645,5.42304
1.78182,-0.0546083,3.9265,5.45924
-6.09235,-1.42645,3.92662,5.47057
-8.52183,0.730028,3.92675,5.42439
-1.65201,5.73522,3.92687,5.42118
5.33378,-2.28801,3.92689,5.45076
0.303622,-10.5797,3.92694,5.48707
-0.736518,5.04738,3.92709,5.42035
15.6168,-3.85316,3.92713,5.47748
-1.09588,11.4419,3.92718,5.48106
4.13345,1.58545,3.92729,5.43943
11.0509,4.01474,3.92757,5.44878
6.70753,3.46855,3.92761,5.4661
2.97206,3.6173,3.9277,5.46262
7.23854,7.80634,3.92777,5.42772
8.19304,3.72164,3.92794,5.43398
-1.75568,-10.1714,3.928,5.4085
0.902542,8.61154,3.92808,5.43007
3.58519,1.21063,3.92818,5.45293
1.23302,-5.58942,3.92822,5.42686
-6.62467,-0.613864,3.92832,5.42505
3.8142,1.22777,3.92833,5.43344
-11.6553,-0.645513,3.92851,5.4665
-10.6086,-8.57916,3.92855,5.44562
0.0356136,-3.60047,3.92856,5.43337
4.63989,1.58521,3.92867,5.43197
-4.15348,-7.28718,3.92873,5.44002
-1.15393,9.13296,3.92916,5.45493
-4.37288,6.25379,3.9292,5.46091
2.39821,-2.02709,3.92921,5.46436
3.12889,-0.860242,3.92924,5.45128
-7.99765,-0.245706,3.92943,5.45449
2.20159,-1.19034,3.92953,5.4747
-7.428,-4.13346,3.92954,5.46796
5.75934,-8.29006,3.92954,5.44685
-2.35015,-0.369318,3.92956,5.45195
8.29765,-4.34656,3.92974,5.43515
12.4658,-4.69046,3.92974,5.47418
-11.5951,-7.94851,3.92982,5.46206
9.74959,-2.63845,3.92985,5.45393
0.97223,-0.395154,3.92993,5.46303
2.26381,-6.60512,3.92995,5.44431
-3.26812,-9.78884,3.93,5.46995
-2.93604,-1.90911,3.93003,5.42589
-0.599165,1.85917,3.93007,5.46114
4.01683,3.70716,3.93017,5.45251
8.31776,-2.08485,3.93021,5.5049
-6.95227,-1.91982,3.93024,5.39701
0.244396,-3.30906,3.93028,5.46063
-9.34159,3.47431,3.93037,5.44639
9.02649,3.95809,3.9304,5.46928
-9.61906,-0.551038,3.9307,5.40615
-6.21349,3.62486,3.93094,5.4687
-7.47955,-1.62507,3.93098,5.43677
-17.208,16.0931,3.93105,5.41952
7.12546,-9.34948,3.93116,5.49649
10.991,0.196645,3.93121,5.43764
-6.61955,4.31829,3.9313,5.44028
-9.06032,12.0389,3.93151,5.44498
2.30786,0.872072,3.9316,5.42654
-1.2921,0.68792,3.9318,5.45501
5.6773,1.7759,3.93193,5.44256
6.44491,8.20843,3.93193,5.4799
6.18561,6.85886,3.93196,5.45917
6.55321,6.33509,3.93198,5.46936
7.42637,10.9755,3.93201,5.48588
8.64231,-4.60296,3.93233,5.43289
0.712868,-5.54465,3.93271,5.45169
1.12449,4.79838,3.93295,5.4248
20.1531,0.0665845,3.93301,5.49009
14.2309,6.0552,3.93305,5.47456
6.98705,-5.37644,3.93312,5.45412
-4.05824,-1.9061,3.93314,5.47739
-6.68564,5.65197,3.93316,5.44227
10.6638,5.74715,3.93318,5.40912
2.04905,4.00672,3.93319,5.47006
-11.2374,1.43862,3.93327,5.4401
-0.373573,0.078681,3.93343,5.40478
-3.58555,2.84877,3.9338,5.46435
1.47573,7.68515,3.93389,5.42015
10.0773,-6.18024,3.93389,5.45379
-1.75894,-1.34039,3.9339,5.44502
-7.47508,-0.985723,3.93394,5.44745
-1.3949,9.60377,3.93395,5.47369
-0.334683,10.3229,3.93397,5.44696
-2.77761,-3.03573,3.93399,5.4421
1.74005,-0.695576,3.93403,5.43693
1.73247,2.84423,3.93417,5.48594
2.23179,-0.894327,3.93437,5.44956
-0.064949,6.93624,3.93475,5.45744
-3.46997,-12.5857,3.93481,5.44278
1.11646,-7.62108,3.93493,5.41997
4.60867,4.34179,3.93497,5.4787
3.77246,-6.63091,3.93498,5.47339
0.463999,-5.84721,3.93503,5.44447
-3.90674,12.0201,3.93557,5.44439
1.87759,5.77035,3.93561,5.39131
2.43807,-6.87519,3.93574,5.46877
2.79587,-4.82021,3.9361,5.46306
-9.15234,2.9786,3.93619,5.46128
-0.74589,7.4995,3.93649,5.4553
-9.57301,2.88141,3.9366,5.46306
3.90756,2.69958,3.93672,5.44542
-2.24821,0.0755929,3.93691,5.43069
9.9379,1.72349,3.93693,5.46832
-1.29384,-8.51327,3.9371,5.439
-2.81378,-5.98504,3.93739,5.45472
1.53969,-12.3936,3.93739,5.45974
3.52163,10.3407,3.93769,5.44744
-7.21614,5.15797,3.93796,5.44565
-0.938037,-3.96795,3.93799,5.45821
5.54163,2.61849,3.93801,5.46024
4.93272,-0.487368,3.93805,5.45134
-10.3284,0.930815,3.93811,5.46513
-1.66322,-1.44429,3.93813,5.41955
-0.434951,-6.09419,3.93825,5.46147
8.75655,1.6217,3.93832,5.48244
-1.57631,2.25241,3.93833,5.45052
3.29135,9.24395,3.93864,5.47996
-1.75852,-6.46142,3.93881,5.40774
-2.26198,-1.04229,3.9389,5.49769
-7.57737,-4.28564,3.93895,5.41921
-0.0459992,-2.62117,3.93916,5.49777
-7.30536,-4.18228,3.93944,5.421
0.990604,1.78131,3.93951,5.4516
1.06672,-4.22843,3.93955,5.41097
4.71199,5.5847,3.93997,5.44546
7.45677,-1.14856,3.93998,5.45699
-4.50267,-9.95766,3.94,5.49115
-5.15013,4.02451,3.94005,5.45215
-1.14782,-6.93998,3.94006,5.43489
0.596508,-0.996677,3.94007,5.41269
10.1851,5.30115,3.94016,5.49714
-2.59481,-0.930757,3.94023,5.44603
6.86481,-6.40087,3.94041,5.43018
-4.33378,-5.95738,3.94053,5.45269
-1.885,-2.70115,3.94062,5.48101
0.403376,-2.80169,3.94076,5.48759
-8.56241,-2.98467,3.94104,5.45244
1.06182,-11.748,3.94114,5.46334
-2.24804,-4.69288,3.94119,5.46119
6.0605,-6.88678,3.94128,5.45153
2.41828,3.89323,3.94142,5.41823
-5.88214,-9.01601,3.94148,5.44463
-9.9276,-1.93377,3.9415,5.45569
-2.37291,-3.97701,3.94152,5.4459
7.09877,8.12072,3.94192,5.43407
3.06396,-0.464759,3.94197,5.43332
-3.29775,-4.73688,3.94214,5.46932
-4.23888,4.41855,3.94215,5.44183
-4.92465,9.13619,3.94215,5.47541
-2.96202,-3.60535,3.94224,5.47604
7.78472,-2.40213,3.94228,5.43232
4.59094,1.78391,3.94248,5.47981
-7.22422,-4.987,3.94262,5.41594
-9.2973,3.11028,3.94266,5.45414
-3.2138,-0.643578,3.9427,5.47008
-4.80036,-1.24818,3.94285,5.48394
7.12172,2.13013,3.94297,5.4506
-4.15048,-3.54316,3.94304,5.4274
-4.45907,-4.67518,3.94328,5.47065
12.5247,0.670938,3.94338,5.46786
-6.78185,5.19095,3.94413,5.48497
-5.30316,-6.52248,3.94424,5.49389
1.03226,-8.36423,3.94427,5.45227
3.26371,2.93417,3.9445,5.42237
-6.6794,-5.081,3.94451,5.47518
2.07132,-5.82817,3.9446,5.43598
0.302106,-7.07063,3.94482,5.43867
-9.14938,-1.75331,3.94494,5.48404
5.7425,-4.24199,3.94537,5.48109
-9.37716,2.95459,3.94541,5.48721
7.12817,6.17036,3.94557,5.45986
5.75237,7.87096,3.94564,5.44214
-2.75623,5.44895,3.94576,5.43435
-4.24932,8.56818,3.94577,5.46143
-4.21845,0.572495,3.94626,5.47315
2.56715,-6.5033,3.94654,5.41745
-4.35353,-4.71254,3.94673,5.47893
6.51287,-6.99227,3.94691,5.44744
-2.58987,0.644552,3.94711,5.4493
-0.546554,3.38952,3.94756,5.42997
-4.00159,-10.5411,3.94756,5.49393
0.370959,5.3069,3.94769,5.46419
1.85098,4.30164,3.94786,5.41229
5.55107,2.27027,3.94788,5.43324
7.15233,2.39349,3.94804,5.49107
-3.0768,10.6513,3.94813,5.47227
0.824469,-6.00223,3.94859,5.45614
-2.71735,2.03945,3.94867,5.46075
-5.21598,-6.51942,3.94868,5.46307
-4.66493,0.315578,3.9487,5.40884
4.80727,-2.65089,3.9487,5.41033
-3.44764,7.24999,3.9489,5.47162
8.85008,-8.22257,3.94893,5.48618
8.05664,3.40132,3.949,5.5097
-0.930601,10.9225,3.9491,5.44173
-2.77435,-4.72783,3.94911,5.45805
9.81588,-1.6311,3.94933,5.4677
8.56174,-6.5785,3.94944,5.48824
3.97836,-9.62452,3.94962,5.44834
-1.3356,8.86836,3.94963,5.4584
0.797156,1.11176,3.94965,5.46719
3.18952,-6.08045,3.94976,5.44823
4.06359,2.74978,3.94977,5.48128
1.82893,5.94995,3.9498,5.39484
8.54424,-6.46141,3.95001,5.46754
-1.06526,-3.27885,3.95009,5.44615
10.6212,-3.5716,3.95028,5.45447
6.82648,6.4777,3.95038,5.43838
0.485757,-4.82752,3.9506,5.45708
3.56371,7.20367,3.95111,5.44685
-2.92611,-8.55924,3.95117,5.47581
3.2714,9.44718,3.95129,5.47656
-5.13753,-6.66105,3.95129,5.43868
-6.17236,1.34011,3.95137,5.44822
-2.23027,0.0310639,3.95146,5.4533
6.97582,1.08066,3.95193,5.41934
-1.20831,-2.41729,3.9521,5.44168
-2.03441,-1.76572,3.95216,5.45188
-1.34957,5.93674,3.95226,5.44244
-10.1467,-5.80774,3.95238,5.42808
0.0393532,-0.819425,3.95238,5.44335
-10.2567,0.86626,3.95241,5.46146
-2.15507,-3.50003,3.95244,5.42822
5.38707,-4.82273,3.95255,5.47975
-2.16774,-1.10669,3.95292,5.45259
3.56294,-5.50544,3.95293,5.46455
-4.13956,-3.44674,3.95308,5.45278
2.93191,0.260332,3.95314,5.4491
-5.33821,-3.40425,3.95327,5.45363
4.10145,4.72649,3.95345,5.47361
-6.51708,2.32682,3.95345,5.42683
8.63536,2.94404,3.95362,5.4696
1.39125,2.75163,3.95368,5.46472
-3.79781,5.70705,3.9537,5.51663
-4.15906,-0.96552,3.95376,5.43928
2.71359,-5.21416,3.95396,5.47069
7.09517,1.68333,3.954,5.44191
5.72079,-4.34152,3.95402,5.47886
3.2566,-12.8528,3.95406,5.43337
-2.69566,-8.53749,3.95432,5.45895
-0.913303,-5.38948,3.95434,5.47666
-1.35422,3.13141,3.9548,5.47369
5.69859,3.34919,3.9551,5.42392
-12.7459,-3.71122,3.9551,5.44446
-3.68809,10.1628,3.95536,5.46718
-8.91297,-0.343983,3.95537,5.48318
-8.68267,4.49794,3.95548,5.48115
-6.65906,-9.54036,3.9556,5.46229
14.8269,17.116,3.95563,5.44892
-3.73512,-4.66863,3.95572,5.49324
11.5873,5.01235,3.95574,5.44603
8.75708,3.78999,3.95575,5.43247
0.146728,0.940458,3.95599,5.43744
-6.18415,-6.15291,3.95601,5.43605
-4.99349,-4.33099,3.95604,5.45135
0.0331281,5.70785,3.95614,5.47549
-2.52993,-0.690888,3.95626,5.47366
7.28813,2.7606,3.95646,5.40239
0.664133,-2.35057,3.95647,5.46027
-9.09979,4.04831,3.95647,5.46104
-4.57581,-3.314,3.9566,5.45235
-4.21975,1.70151,3.95661,5.48136
-0.426162,-7.23599,3.95685,5.42745
11.6377,2.26722,3.95696,5.42267
6.89218,6.17772,3.95726,5.45503
-10.6965,3.13862,3.95728,5.44175
-0.480518,-2.13864,3.95735,5.40532
1.71342,1.25961,3.95806,5.44707
-5.11812,7.58893,3.9582,5.42476
6.22082,-6.69538,3.95822,5.40609
3.51513,-1.07015,3.9583,5.4927
-2.97208,-3.12749,3.95836,5.44979
-5.09934,-5.35039,3.95857,5.4316
-1.83912,-6.11271,3.95924,5.44521
-4.01989,-8.02262,3.95932,5.47079
-4.20245,-1.48231,3.95939,5.43216
-7.63659,-6.01887,3.95942,5.42721
7.10262,2.91614,3.95943,5.46851
2.61313,-4.95101,3.95955,5.43412
6.00819,-6.5915,3.95964,5.46444
-3.67786,-5.96644,3.95981,5.47156
-8.21506,-1.63719,3.95998,5.47667
9.0111,-6.33096,3.96001,5.45114
3.69014,1.46965,3.96009,5.43625
-10.3649,-0.373401,3.96015,5.44483
-14.5306,2.62099,3.96031,5.451
0.202462,6.85375,3.9605,5.46447
3.47771,-6.26993,3.96058,5.45855
-1.12537,-4.00276,3.96062,5.43562
-5.67293,5.64026,3.96062,5.42854
3.56316,0.0965712,3.96065,5.43308
-3.58412,-4.49802,3.96106,5.48156
7.91124,-1.03057,3.96111,5.4937
2.31734,3.99309,3.96122,5.45786
-4.74991,3.08677,3.9618,5.47846
0.87696,-3.78509,3.9619,5.43964
-0.110341,-2.94252,3.96197,5.4567
0.762456,7.48618,3.96217,5.48283
0.410829,6.0056,3.96222,5.47191
-6.33643,5.81581,3.9623,5.4549
4.92219,-4.10868,3.96239,5.41972
1.34501,5.50934,3.96239,5.43453
5.32993,2.83106,3.9624,5.42317
2.50574,-6.5088,3.96254,5.44076
10.0186,-2.27019,3.96276,5.46228
3.06035,4.30787,3.96281,5.43021
-1.7265,4.12129,3.96303,5.44929
-7.86278,5.11552,3.96305,5.45713
-0.757626,2.4027,3.96306,5.45885
-10.4615,-5.66811,3.96306,5.42763
-2.73138,5.40005,3.96314,5.44932
4.11129,5.29894,3.96315,5.47162
1.9751,-0.660907,3.96337,5.45969
-1.78669,-0.565518,3.96371,5.46906
-8.9487,-7.02429,3.96394,5.4335
-2.04489,-3.16244,3.96398,5.43674
6.96574,1.21314,3.96409,5.43048
7.65035,-5.83706,3.96413,5.41056
-0.985426,-7.64388,3.96442,5.40493
4.30846,5.67974,3.96447,5.42479
2.20041,3.72307,3.96481,5.45985
-0.927525,6.98613,3.96539,5.45862
-7.40177,-5.04565,3.96544,5.44476
-7.83903,2.52038,3.96564,5.46632
6.63423,4.03046,3.96568,5.465
5.17893,-8.59137,3.9658,5.48757
4.19178,1.09343,3.96581,5.43915
1.20843,4.07726,3.966,5.44376
-3.31264,4.60726,3.96604,5.43062
2.48712,-9.3413,3.96614,5.47112
2.15502,8.24128,3.9663,5.43826
1.24957,-3.77995,3.96646,5.44588
-22.5745,-0.926638,3.96658,5.46558
-2.30745,-6.65636,3.96664,5.41566
3.60978,7.4743,3.96672,5.45285
1.65826,3.54918,3.96673,5.4351
-1.65898,10.9989,3.96675,5.4568
4.74088,-0.743797,3.96683,5.40344
-6.07952,-8.1049,3.96713,5.45678
6.59617,23.5868,3.96718,5.46731
8.03596,-0.77829,3.96727,5.46715
-2.40129,10.795,3.96748,5.49188
8.71479,-2.49145,3.96751,5.48715
4.40587,-7.58177,3.96768,5.47623
-1.11101,14.2331,3.96791,5.43427
-3.15373,-2.35149,3.96797,5.42733
-6.77375,-3.52196,3.96798,5.44717
-7.25249,6.73208,3.96827,5.40642
6.35578,6.9298,3.96828,5.45908
1.88401,-4.25477,3.96847,5.42525
3.34719,1.66047,3.96857,5.4718
4.04768,5.06094,3.96893,5.43325
4.04171,-6.77972,3.96913,5.49723
-1.69683,6.58113,3.96918,5.47919
0.598287,3.34908,3.96932,5.44235
-1.16163,5.66419,3.96958,5.47164
1.45539,2.80192,3.9697,5.41418
-8.31832,1.55096,3.96983,5.43224
-2.74048,2.93544,3.96987,5.43279
-1.26374,9.93963,3.97012,5.44253
5.82688,4.93608,3.9702,5.44921
5.26994,-6.00806,3.97024,5.4614
4.16853,-6.56881,3.97025,5.4231
5.87947,-7.72915,3.97025,5.4459
3.92767,-7.71213,3.97026,5.4816
5.82555,5.72505,3.97044,5.46679
-9.4536,5.636,3.97045,5.44239
-6.44397,-4.79718,3.97046,5.43873
-10.7722,-1.01656,3.97066,5.46902
3.91384,-8.44918,3.97118,5.44242
-1.0914,0.398317,3.97121,5.42407
5.06138,-8.4676,3.97127,5.4736
-3.88043,-1.89629,3.97148,5.47194
0.170527,-8.38251,3.97171,5.41947
4.91752,1.02089,3.97173,5.48417
-14.5337,-7.21404,3.97174,5.43725
2.29529,-16.7871,3.97203,5.44238
-1.10619,9.00666,3.97212,5.47539
-1.08018,5.80946,3.97216,5.44807
5.26163,-0.365591,3.97242,5.46455
5.93944,-4.11522,3.97246,5.48912
-9.50116,0.0838095,3.97264,5.4735
-0.215848,4.36695,3.97265,5.47846
-7.13219,-3.00495,3.9729,5.47774
-2.75287,-0.279233,3.97294,5.42336
-8.7073,-3.68784,3.97297,5.45685
-10.8082,-3.18225,3.97333,5.45455
-0.52632,-4.38583,3.97344,5.42804
5.58706,-6.35541,3.97378,5.41407
-9.45625,-6.58593,3.9739,5.47235
-0.0272666,2.55443,3.97399,5.43182
-5.06705,5.45248,3.97422,5.49308
-1.98671,3.15483,3.97431,5.45099
1.38217,-6.90771,3.97434,5.42766
-7.63238,-5.71022,3.9745,5.42477
-8.81291,-3.40745,3.97454,5.42744
4.65243,3.48724,3.97486,5.42632
4.90683,4.64329,3.97489,5.42092
3.93437,-3.59648,3.97502,5.44195
-3.17525,-1.63758,3.97505,5.46197
0.792192,-5.50555,3.97516,5.47144
-1.43333,-8.11291,3.97527,5.46933
-2.99585,14.3074,3.97545,5.43494
3.97049,5.87988,3.97559,5.4611
-1.36592,-2.67688,3.97574,5.45809
-3.31683,8.83629,3.9758,5.48856
-4.35254,-1.1494,3.97581,5.46916
-4.04671,-2.3778,3.97605,5.46791
